達,-たち/タツ accomplished
交,まじ∙わる/コウ mingle
標,しるべ/ヒョウ signpost
紫,むらさき/シ purple
興,おこ∙る/コウ entertain
住,す∙む/ジュウ dwell
剛,ゴウ sturdy
禰,ネ ancestral shrine
双,ふた/ソウ pair
盲,めくら/モウ blind
危,あぶ∙ない/キ dangerous
拙,つたな∙い/セツ bungling
筒,つつ/トウ cylinder
抜,ぬ∙く/バツ slip out
各,おのおの/カク each
横,よこ/オウ sideways
鎮,しず∙める/チン tranquilize
休,やす∙む/キュウ rest
苗,なえ/ビョウ seedling
右,みぎ/ウ right
貪,むさぼ∙る/タン covet
崇,あが∙める/スウ adore
弐,ふた∙つ/ニ II
摩,ま∙する/マ chafe
創,つく∙る/ソウ genesis
琉,リュウ precious stone
照,て∙る/ショウ illuminate
慈,いつく∙しむ/ジ mercy
胆,きも/タン gall bladder
憎,にく∙む/ゾウ hate
憶,オク recollection
雅,みや∙び/ガ gracious
抹,マツ rub
情,なさ∙け/ジョウ feelings
竹,たけ/チク bamboo
谷,たに/コク valley
笠,かさ/リュウ bamboo hat
飾,かざ∙る/ショク decorate
軟,やわ∙らか/ナン soft
具,そな∙える/グ tool
七,なな/シチ seven
重,え/ジュウ heavy
召,め∙す/ショウ seduce
綴,と∙じる/テイ compose
触,ふ∙れる/ショク contact
柔,やわ∙らか/ジュウ tender
卸,おろ∙す/シャ wholesale
褐,カツ brown
声,こえ/セイ voice
偏,かたよ∙る/ヘン partial
嚇,おど∙す/カク menacing
息,いき/ソク breath
彙,はりねずみ/イ same kind
斡,めぐ∙る/アツ go around
碧,ヘキ blue
開,ひら∙く/カイ open
錫,すず/セキ copper
離,はな∙れる/リ detach
築,きず∙く/チク fabricate
沃,そそ∙ぐ/ヨウ fertility
働,はたら∙く/ドウ work
辿,たど∙る/テン follow (road)
駕,かご/カ vehicle
帽,ずきん/ボウ cap
笹,ささ bamboo grass
厚,あつ∙い/コウ thick
陸,おか/リク land
訊,き∙く/ジン request
弟,おとうと/テイ younger brother
蕎,そば/キョウ buckwheat
怠,おこた∙る/タイ neglect
摯,いた∙る/シ gift
副,フク vice-
島,しま/トウ island
朕,チン majestic plural
延,の∙びる/エン prolong
彫,ほ∙る/チョウ carve
瓦,かわら/ガ tile
兎,うさぎ/ト rabbit
進,すす∙む/シン advance
栓,セン plug
勃,おこ∙る/ボツ suddenness
洞,ほら/ドウ den
猛,モウ fierce
万,よろず/マン ten thousand
郎,おとこ/ロウ son
擬,まが∙い/ギ mimic
講,コウ lecture
露,つゆ/ロ dew
拍,ハク clap
牙,きば/ガ tusk
錠,ジョウ lock
旋,セン rotation
滋,ジ nourishing
損,そこ∙なう/ソン damage
洪,コウ deluge
隔,へだ∙てる/カク isolate
婚,コン marriage
隠,かく∙す/イン conceal
蕨,わらび/ケツ bracken
弓,ゆみ/キュウ bow
閃,ひらめ∙く/セン flash
挿,さ∙す/ソウ insert
勉,つと∙める/ベン exertion
併,あわ∙せる/ヘイ join
筑,チク an ancient musical instrument
孜,つと∙める/シ industriousness
筆,ふで/ヒツ writing brush
崚,リョウ mountains towering in a row
蜂,はち/ホウ bee
饗,う∙ける/キョウ banquet
牧,まき/ボク breed
駒,こま/ク pony
把,ハ grasp
策,サク scheme
影,かげ/エイ shadow
絵,カイ picture
徐,おもむ∙ろに/ジョ gradually
昏,くら∙い/コン dark
杷,つか/ハ kind of rake
直,ただ∙ちに/チョク straightaway
房,ふさ/ボウ tassel
日,ひ/ニチ day
貿,ボウ trade
姉,あね/シ elder sister
護,まも∙る/ゴ safeguard
此,これ/シ this
打,う∙つ/ダ strike
且,か∙つ/ショ moreover
函,はこ/カン box (archaic)
貼,は∙る/テン stick
訪,おとず∙れる/ホウ call on
繊,セン slender
業,わざ/ギョウ business
品,しな/ヒン goods
馨,かお∙る/ケイ fragrant
硫,リュウ sulphur
跳,は∙ねる/チョウ hop
縛,しば∙る/バク truss
覇,はたがしら/ハ hegemony
癖,くせ/ヘキ mannerism
敵,かたき/テキ enemy
往,い∙く/オウ journey
羊,ひつじ/ヨウ sheep
回,まわ∙る/カイ -times
管,くだ/カン pipe
雲,くも/ウン cloud
況,まし∙て/キョウ condition
飛,と∙ぶ/ヒ fly
陵,みささぎ/リョウ mausoleum
客,キャク guest
北,きた/ホク north
扱,あつか∙い/ソウ handle
超,こ∙える/チョウ transcend
撲,ボク slap
叡,あき∙らか/エイ intelligence
妃,きさき/ヒ queen
如,ごと∙し/ジョ likeness
凍,こお∙る/トウ frozen
党,なかま/トウ party
異,こと/イ uncommon
齢,よわい/レイ age
裂,さ∙く/レツ split
似,に∙る/ジ becoming
授,さず∙ける/ジュ impart
嘗,かつ∙て/ショウ once
乏,とぼ∙しい/ボウ destitution
肋,あばら/ロク rib
益,ま∙す/エキ benefit
盆,ボン basin
昆,コン descendants
軸,ジク axis
国,くに/コク country
螺,にし/ラ small, edible, helical fresh-water mollusk
宛,あ∙てる/エン address
蓮,はす/レン lotus
写,うつ∙す/シャ copy
雀,すずめ/ジャク sparrow
嫉,そね∙む/シツ jealous
粧,ショウ cosmetics
椿,つばき/チン camellia
鼓,つづみ/コ drum
見,み∙る/ケン see
花,はな/カ flower
塙,はなわ/カク projecting tableland or mountain
剤,かる/ザイ dose
獄,ゴク prison
営,いとな∙む/エイ occupation
穴,あな/ケツ hole
竺,ジク bamboo
粗,あら∙い/ソ coarse
阜,フ hill
匁,もんめ monme
番,つが∙い/バン turn
段,ダン grade
菅,すげ/カン sedge
線,すじ/セン line
附,つ∙ける/フ affixed
費,つい∙やす/ヒ expense
血,ち/ケツ blood
頃,ころ/ケイ time
船,ふね/セン ship
伝,つた∙わる/デン transmit
浅,あさ∙い/セン shallow
堪,た∙える/カン withstand
瀬,せ/ライ rapids
付,つ∙ける/フ adhere
悉,つ∙きる/シツ all
詐,いつわ∙る/サ lie
幹,みき/カン tree trunk
誌,シ document
寓,ぐう∙する/グウ temporary abode
路,-じ/ロ path
抄,ショウ extract
遷,うつ∙る/セン transition
績,セキ exploits
驍,たけし/ギョウ strong
奏,かな∙でる/ソウ play music
仁,ジン humanity
酔,よ∙う/スイ drunk
杵,きね/ショ wooden pestle
隣,とな∙る/リン neighboring
輔,たす∙ける/ホ help
適,かな∙う/テキ suitable
蔽,おお∙う/ヘイ cover
閤,くぐりど/コウ small side gate
空,そら/クウ empty
鉢,ハチ bowl
帆,ほ/ハン sail
笑,わら∙う/ショウ laugh
科,カ department
歌,うた/カ song
億,オク hundred million
控,ひか∙える/コウ withdraw
偲,しの∙ぶ/サイ recollect
杯,さかずき/ハイ counter for cupfuls
牟,ボウ pupil (eye)
古,ふる∙い/コ old
浸,ひた∙す/シン immersed
謀,はか∙る/ボウ conspire
茶,チャ tea
物,もの/ブツ thing
樽,たる/ソン barrel
愚,おろ∙か/グ foolish
穫,カク harvest
使,つか∙う/シ use
騰,あが∙る/トウ leaping up
存,ながら∙える/ソン exist
余,あま∙る/ヨ too much
尿,ニョウ urine
盗,ぬす∙む/トウ steal
畠,はたけ field
紺,コン dark blue
竜,たつ/リュウ dragon
能,よ∙く/ノウ ability
飢,う∙える/キ hungry
雪,ゆき/セツ snow
侑,すす∙める/ユウ urge to eat
昼,ひる/チュウ daytime
磐,いわ/バン rock
賑,にぎ∙わい/シン flourish
尤,もっと∙も/ユウ reasonable
恭,うやうや∙しい/キョウ respect
慕,した∙う/ボ pining
庭,にわ/テイ courtyard
桑,くわ/ソウ mulberry
防,ふせ∙ぐ/ボウ ward off
泥,どろ/デイ mud
貞,さだ/テイ upright
升,ます/ショウ measuring box
迭,テツ transfer
郡,こおり/グン county
桶,おけ/ヨウ tub
釘,くぎ/テイ nail
該,ガイ above-stated
換,か∙える/カン interchange
典,テン code
整,ととの∙える/セイ organize
矛,ほこ/ム halberd
崎,さき/キ promontory
詠,よ∙む/エイ recitation
晏,おそ∙い/アン late
伸,の∙びる/シン expand
無,な∙い/ム nothingness
肇,はじ∙める/チョウ beginning
檎,キン apple
鋳,い∙る/チュウ casting
建,た∙てる/ケン build
由,よし/ユ wherefore
宅,タク home
成,な∙る/セイ turn into
榛,はしばみ/シン hazelnut
弁,かんむり/ベン valve
井,い/セイ well
必,かなら∙ず/ヒツ invariably
悦,よろこ∙ぶ/エツ ecstasy
還,かえ∙る/カン send back
氏,うじ/シ family name
込,-こ∙む crowded
契,ちぎ∙る/ケイ pledge
蚊,か/ブン mosquito
絆,きずな/ハン bonds
鞍,くら/アン saddle
括,くく∙る/カツ fasten
更,さら/コウ grow late
鈍,にぶ∙い/ドン dull
栖,す∙む/セイ nest
喩,たと∙える/ユ metaphor
織,お∙る/ショク weave
朋,とも/ホウ companion
察,サツ guess
床,とこ/ショウ bed
瑚,コ ancestral offering receptacle
楠,くす/ナン camphor tree
諄,ひちくど∙い/シュン tedious
述,の∙べる/ジュツ mention
之,の/シ of
怖,こわ∙い/フ dreadful
髪,かみ/ハツ hair of the head
荷,に/カ baggage
羞,はじ∙る/シュウ feel ashamed
折,お∙る/セツ fold
酪,ラク dairy products
翻,ひるがえ∙る/ホン flip
沼,ぬま/ショウ marsh
掛,か∙ける/カイ hang
槽,ふね/ソウ vat
葺,あし/シュウ thatch
麓,ふもと/ロク foot of a mountain
満,み∙ちる/マン full
藍,あい/ラン indigo
環,わ/カン ring
縞,しま/コウ stripe
蓋,ふた/ガイ cover
銘,メイ inscription
猶,なお/ユウ furthermore
馬,うま/バ horse
持,も∙つ/ジ hold
梯,はしご/テイ ladder
奉,たてまつ∙る/ホウ observance
綜,おさ∙める/ソウ rule
今,いま/コン now
凄,さむ∙い/セイ uncanny
牒,ふだ/チョウ label
父,ちち/フ father
円,まる∙い/エン circle
俐,かしこ∙い/リ clever
蹟,あと/セキ remains
浮,う∙く/フ floating
雷,かみなり/ライ thunder
臓,はらわた/ゾウ entrails
藻,も/ソウ seaweed
埼,さき/キ cape
翠,かわせみ/スイ green
殺,ころ∙す/サツ kill
凸,でこ/トツ convex
叔,シュク uncle
聡,さと∙い/ソウ wise
芋,いも/ウ potato
慢,マン ridicule
岸,きし/ガン beach
傲,おご∙る/ゴウ be proud
凛,きびし∙い/リン cold
鴨,かも/オウ wild duck
凜,きびし∙い/リン cold
廷,テイ courts
醸,かも∙す/ジョウ brew
壱,ひとつ/イチ one (in documents)
詞,シ part of speech
寿,ことぶき/ジュ longevity
字,あざ/ジ character
斧,おの/フ ax
腫,は∙れる/シュ tumor
幾,いく-/キ how many
否,いな/ヒ negate
覆,おお∙う/フク capsize
群,む∙れる/グン flock
滞,とどこお∙る/タイ stagnate
培,つちか∙う/バイ cultivate
展,テン unfold
看,み∙る/カン watch over
汎,ただよ∙う/ハン pan-
板,いた/ハン plank
許,ゆる∙す/キョ permit
喚,わめ∙く/カン yell
波,なみ/ハ waves
瓶,かめ/ビン bottle
畑,はた farm
厄,ヤク unlucky
描,えが∙く/ビョウ sketch
駄,ダ burdensome
驚,おどろ∙く/キョウ wonder
塑,でく/ソ model
劇,ゲキ drama
媛,ひめ/エン beautiful woman
槻,つき/キ Zelkova tree
爽,あき∙らか/ソウ refreshing
熟,う∙れる/ジュク mellow
柏,かしわ/ハク oak
玩,もちあそ∙ぶ/ガン play
犠,いけにえ/ギ sacrifice
盾,たて/ジュン shield
墳,フン tomb
都,みやこ/ト metropolis
犀,サイ rhinocerous
布,ぬの/フ linen
頁,ぺえじ/ケツ page
川,かわ/セン stream
蔑,ないがしろ/ベツ ignore
魅,ミ fascination
則,のっと∙る/ソク rule
賛,たす∙ける/サン approve
秋,あき/シュウ autumn
報,むく∙いる/ホウ report
肺,ハイ lungs
非,あら∙ず/ヒ un-
支,ささ∙える/シ branch
博,ハク Dr.
蹴,け∙る/シュク kick
禎,さいわ∙い/テイ happiness
告,つ∙げる/コク revelation
那,なに/ナ what?
虎,とら/コ tiger
殻,から/カク husk
集,あつ∙まる/シュウ gather
泡,あわ/ホウ bubbles
探,さぐ∙る/タン grope
月,つき/ゲツ month
而,しこ∙うして/ジ rake
閲,けみ∙する/エツ review
駆,か∙ける/ク drive
援,エン abet
手,て/シュ hand
軒,のき/ケン flats
児,こ/ジ newborn babe
堕,お∙ちる/ダ degenerate
自,みずか∙ら/ジ oneself
迅,ジン swift
爪,つめ/ソウ claw
志,シリング/シ intention
映,うつ∙る/エイ reflect
萎,な/イ wither
度,たび/ド degrees
炭,すみ/タン charcoal
圃,はたけ/ホ garden
俳,ハイ haiku
口,くち/コウ mouth
旬,ジュン decameron
哀,あわ∙れ/アイ pathetic
梁,はり/リョウ weir
窓,まど/ソウ window
俸,ホウ stipend
霧,きり/ム fog
楕,ダ ellipse
薫,かお∙る/クン send forth fragrance
蔓,はびこ∙る/マン vine
刊,カン publish
嘩,かまびす∙しい/カ noisy
堯,たか∙い/ギョウ high
曇,くも∙る/ドン cloudy weather
議,ギ deliberation
撃,う∙つ/ゲキ beat
煮,に∙る/シャ boil
束,たば/ソク bundle
浴,あ∙びる/ヨク bathe
遍,あまね∙く/ヘン everywhere
飼,か∙う/シ domesticate
析,セキ chop
念,ネン wish
孟,かしら/モウ chief
奎,ケイ star
拠,よ∙る/キョ foothold
侯,コウ marquis
淡,あわ∙い/タン thin
径,みち/ケイ diameter
臭,くさ∙い/シュウ stinking
瞬,またた∙く/シュン wink
恰,あたか∙も/コウ just as
椀,はち/ワン wooden or lacquered bowl
退,しりぞ∙く/タイ retreat
臨,のぞ∙む/リン look to
旧,ふる∙い/キュウ old times
河,かわ/カ river
譜,フ musical score
時,とき/ジ time
掘,ほ∙る/クツ dig
爆,は∙ぜる/バク bomb
尊,たっと∙い/ソン revered
痕,あと/コン mark
渚,なぎさ/ショ strand
靖,やす∙んじる/セイ peaceful
綿,わた/メン cotton
婆,ばば/バ old woman
痛,いた∙い/ツウ pain
衿,えり/キン neck
種,たね/シュ species
勇,いさ∙む/ユウ courage
脇,わき/キョウ armpit
墓,はか/ボ grave
閑,カン leisure
忍,しの∙ぶ/ニン endure
坦,たいら/タン level
百,もも/ヒャク hundred
緒,お/ショ thong
珂,カ jewel
桃,もも/トウ peach
材,ザイ lumber
再,ふたた∙び/サイ again
斥,しりぞ∙ける/セキ reject
餌,え/ジ food
屈,かが∙む/クツ yield
没,おぼ∙れる/ボツ drown
躍,おど∙る/ヤク leap
碑,いしぶみ/ヒ tombstone
城,しろ/ジョウ castle
磁,ジ magnet
膚,はだ/フ skin
椅,イ chair
虜,とりこ/リョ captive
柑,コン citrus
邪,よこし∙ま/ジャ wicked
者,もの/シャ someone
理,ことわり/リ logic
振,ふ∙る/シン shake
醍,ダイ whey
楢,なら/シュウ oak
穰,わら/ジョウ abundance
灼,あらた/シャク miraculous
官,カン bureaucrat
皿,さら/ベイ dish
査,サ investigate
庇,ひさし/ヒ protect
数,かず/スウ number
籠,かご/ロウ basket
炊,た∙く/スイ cook
訴,うった∙える/ソ accusation
修,おさ∙める/シュウ discipline
微,かす∙か/ビ delicate
濯,すす∙ぐ/タク laundry
柾,まさ straight grain
峨,けわ∙しい/ガ high mountain
湛,しず∙む/タン fill
濁,にご∙る/ダク voiced
肖,あやか∙る/ショウ resemblance
捗,はかど∙る/チョク make progress
期,キ period
浜,はま/ヒン seacoast
完,カン perfect
妄,みだ∙りに/モウ delusion
珍,めずら∙しい/チン rare
務,つと∙める/ム task
絞,しぼ∙る/コウ strangle
頻,しき∙りに/ヒン repeatedly
糸,いと/シ thread
匠,たくみ/ショウ artisan
備,そな∙える/ビ equip
芸,う∙える/ゲイ technique
煩,わずら∙う/ハン anxiety
素,もと/ソ elementary
吏,リ officer
浄,きよ∙める/ジョウ clean
倒,たお∙れる/トウ overthrow
胃,イ stomach
室,むろ/シツ room
套,かさ∙ねる/トウ accumulate
系,ケイ lineage
叶,かな∙える/キョウ grant
磯,いそ/キ seashore
漬,つ∙ける/シ pickling
到,いた∙る/トウ arrival
焦,こ∙げる/ショウ char
黎,くろ∙い/レイ dark
嫌,きら∙う/ケン dislike
羽,は/ウ feathers
棋,ご/キ chess piece
錦,にしき/キン brocade
倣,なら∙う/ホウ emulate
評,ヒョウ evaluate
茂,しげ∙る/モ overgrown
落,お∙ちる/ラク fall
辺,あた∙り/ヘン environs
噂,うわさ/ソン rumor
注,そそ∙ぐ/チュウ pour
彦,ひこ/ゲン lad
捺,さ∙す/ナツ press
氷,こおり/ヒョウ icicle
槇,まき/テン twig
患,わずら∙う/カン afflicted
堂,ドウ public chamber
親,おや/シン parent
凰,おおとり/コウ female phoenix bird
猟,かり/リョウ game-hunting
塩,しお/エン salt
舶,ハク liner
和,やわ∙らぐ/ワ harmony
生,い∙きる/セイ life
鵬,おおとり/ホウ phoenix
択,えら∙ぶ/タク choose
疋,あし/ヒキ head
歯,よわい/シ tooth
偽,いつわ∙る/ギ falsehood
跨,また∙がる/コ be
祁,キ intense
諦,あきら∙める/テイ truth
焼,や∙く/ショウ bake
走,はし∙る/ソウ run
橘,たちばな/キツ mandarin orange
被,こうむ∙る/ヒ incur
壕,ほり/コウ trench
萌,も∙える/ホウ show symptoms of
肩,かた/ケン shoulder
笙,ふえ/ショウ a reed instrument
不,フ negative
里,さと/リ ri
欺,あざむ∙く/ギ deceit
両,てる/リョウ both
哉,かな/サイ how
端,はし/タン edge
弔,とむら∙う/チョウ condolences
海,うみ/カイ sea
按,おさ∙える/アン hold
漫,みだり∙に/マン cartoon
餅,もち/ヘイ mochi rice cake
捕,と∙らえる/ホ catch
裕,ユウ abundant
総,す∙べて/ソウ general
窺,うかが∙う/キ lie in wait
田,た/デン rice field
脳,のうずる/ノウ brain
夕,ゆう/セキ evening
薄,うす∙い/ハク dilute
昂,あ∙がる/コウ rise
嫡,チャク legitimate wife
檜,ひのき/カイ Japanese cypress
域,イキ range
杏,あんず/キョウ apricot
騒,さわ∙ぐ/ソウ boisterous
投,な∙げる/トウ throw
替,か∙える/タイ exchange
賭,か∙ける/ト gamble
悼,いた∙む/トウ lament
蚕,かいこ/サン silkworm
行,い∙く/コウ going
解,と∙く/カイ unravel
紬,つむぎ/チュウ pongee (a knotted silk cloth)
矯,た∙める/キョウ rectify
渉,わた∙る/ショウ ford
准,ジュン quasi-
凌,しの∙ぐ/リョウ endure
底,そこ/テイ bottom
虞,おそれ/グ fear
帥,スイ commander
哲,さとい/テツ philosophy
味,あじ/ミ flavor
拘,かか∙わる/コウ arrest
漣,さざなみ/レン ripples
勝,か∙つ/ショウ victory
敷,し∙く/フ spread
侍,さむらい/ジ waiter
源,みなもと/ゲン source
午,うま/ゴ noon
白,しろ/ハク white
塗,ぬ∙る/ト paint
石,いし/セキ stone
胴,ドウ trunk
辣,から∙い/ラツ pungent
設,もう∙ける/セツ establishment
筈,はず/カツ notch of an arrow
誰,だれ/スイ who
袈,ケ a coarse camlet
芯,シン wick
櫛,くし/シツ comb
沫,あわ/マツ splash
庚,かのえ/コウ 7th
象,かたど∙る/ショウ elephant
硝,ショウ nitrate
均,なら∙す/キン level
丸,まる/ガン round
逝,ゆ∙く/セイ departed
至,いた∙る/シ climax
仙,セン hermit
拾,ひろ∙う/シュウ pick up
窒,チツ plug up
諾,ダク consent
鞠,まり/キク ball
畜,チク livestock
嘉,よみ∙する/カ applaud
残,のこ∙る/ザン remainder
櫓,やぐら/ロ oar
陰,かげ/イン shade
裡,うち/リ reverse
冊,ふみ/サツ tome
巧,たく∙み/コウ adroit
売,う∙る/バイ sell
称,たた∙える/ショウ appellation
刈,か∙る/ガイ reap
喰,く∙う eat
蛮,えびす/バン barbarian
課,カ chapter
尚,なお/ショウ esteem
詩,うた/シ poem
号,さけ∙ぶ/ゴウ nickname
紹,ショウ introduce
潤,うるお∙う/ジュン wet
誼,よしみ/ギ friendship
剥,へ∙ぐ/ハク come off
秀,ひい∙でる/シュウ excel
宜,よろ∙しい/ギ best regards
巷,ちまた/コウ fork in road
蕾,つぼみ/ライ bud (plants, mushrooms not yet opened)
巾,おお∙い/キン towel
俺,おれ/エン I
権,おもり/ケン authority
鍵,かぎ/ケン key
害,ガイ harm
乾,かわ∙く/カン drought
也,なり/ヤ to be (classical)
粛,つつし∙む/シュク solemn
夜,よ/ヤ night
幣,ぬさ/ヘイ cash
翌,ヨク the following
滑,すべ∙る/カツ slippery
渓,たに/ケイ mountain stream
栃,とち horse chestnut
劫,おびや∙かす/コウ threat
帯,お∙びる/タイ sash
以,もっ∙て/イ by means of
瑞,みず-/ズイ congratulations
飽,あ∙きる/ホウ sated
読,よ∙む/ドク read
耗,モウ decrease
取,と∙る/シュ take
颯,さっ∙と/サツ sudden
衆,おお∙い/シュウ masses
廻,まわ∙る/カイ round
遠,とお∙い/エン distant
偉,えら∙い/イ admirable
戟,ほこ/ゲキ halbert
賊,ゾク burglar
砂,すな/サ sand
袖,そで/シュウ sleeve
主,ぬし/シュ lord
蔭,かげ/イン shade
壬,みずのえ/ニン 9th calendar sign
督,トク coach
密,ひそ∙か/ミツ secrecy
灯,ひ/トウ lamp
劉,ころ∙す/リュウ weapon of war
榎,えのき/カ lotus tree
岐,キ branch off
弥,いや/ミ all the more
歳,とし/サイ year-end
坂,さか/ハン slope
核,カク nucleus
囚,とら∙われる/シュウ captured
給,たま∙う/キュウ salary
橋,はし/キョウ bridge
紀,キ chronicle
淑,しと∙やか/シュク graceful
廟,たまや/ビョウ mausoleum
衡,コウ equilibrium
鵜,う/テイ cormorant
絡,から∙む/ラク entwine
咽,むせ∙ぶ/イン throat
需,ジュ demand
賀,ガ congratulations
喪,も/ソウ miss
裏,うら/リ back
辰,たつ/シン sign of the dragon
胡,なんぞ/ウ barbarian
晦,つごもり/カイ dark
棄,す∙てる/キ abandon
響,ひび∙く/キョウ echo
殆,ほとほと/タイ almost
院,イン Inst.
鴻,おおとり/コウ large bird
崖,がけ/ガイ cliff
爵,シャク baron
